Season,Tournament Name,Date,Tournament Class,Match,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Kai Roger Stensen,,Henrik Buvik,"18/21,21/10,21/14",Kai Roger Stensen,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Kai Roger Stensen,,Emil Pettersen,"21/15,21/9",Kai Roger Stensen,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Henrik Buvik,,Harald Buvik,"21/11,21/6",Henrik Buvik,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Kai Roger Stensen,,Anders Moen,"21/12,21/10",Kai Roger Stensen,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Anders Moen,,Roar Natvig,"18/21,21/19,21/11",Anders Moen,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Kai Roger Stensen,,Roar Natvig,"21/16,21/12",Kai Roger Stensen,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Håvard Soløy,,Ole Petter Øren,"21/19,12/21,21/17",Håvard Soløy,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Emil Pettersen,,Håvard Soløy,"18/21,21/7,21/9",Emil Pettersen,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Emil Pettersen,,Ole Petter Øren,"21/18,21/16",Emil Pettersen,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Harald Buvik,,Lars Petter Danielsen,"17/21,21/17,21/14",Harald Buvik,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Harald Buvik,,Sander Johansen,"21/14,21/17",Harald Buvik,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Lars Petter Danielsen,,Sander Johansen,"14/21,21/19,21/15",Lars Petter Danielsen,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Marius Sandvær,,Odd Helge Gåsbakk,"21/17,21/17",Marius Sandvær,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Odd Helge Gåsbakk,,Erik Måøy,"21/19,21/9",Odd Helge Gåsbakk,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Marius Sandvær,,Erik Måøy,"21/10,21/11",Marius Sandvær,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Benjamin Rølvåg,,Morten Langen,"21/12,21/9",Benjamin Rølvåg,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Henrik Buvik,,Morten Langen,"21/11,21/5",Henrik Buvik,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herresingle,,Henrik Buvik,,Benjamin Rølvåg,"21/17,21/13",Henrik Buvik,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Damesingle,,Margarita Wcislo,,Barbro Johnsen,"21/14,21/12",Margarita Wcislo,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Damesingle,,Signe Lenning,,Linnea Nordnes Prestø,"21/23,21/17,21/17",Signe Lenning,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Damesingle,,Dorthe Lorvik,,Linnea Nordnes Prestø,"21/9,21/5",Dorthe Lorvik,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Damesingle,,Signe Lenning,,Barbro Johnsen,"14/21,21/19,21/11",Signe Lenning,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Damesingle,,Dorthe Lorvik,,Margarita Wcislo,"20/22,22/20,21/19",Dorthe Lorvik,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Damesingle,,Signe Lenning,,Dorthe Lorvik,"21/19,16/21,21/16",Signe Lenning,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Damesingle,,Signe Lenning,,Margarita Wcislo,"21/18,14/21,21/11",Signe Lenning,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Damesingle,,Barbro Johnsen,,Linnea Nordnes Prestø,"21/16,21/10",Barbro Johnsen,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Damesingle,,Dorthe Lorvik,,Barbro Johnsen,"21/11,21/9",Dorthe Lorvik,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Damesingle,,Margarita Wcislo,,Linnea Nordnes Prestø,"23/21,21/16",Margarita Wcislo,
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herredouble,Andreas Nordhøy,Sigve Hallager,Henrik Buvik,Benjamin Rølvåg,"21/9,21/9",Andreas Nordhøy,Sigve Hallager
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herredouble,Henrik Buvik,Benjamin Rølvåg,Sander Johansen,Håvard Soløy,"21/7,21/14",Henrik Buvik,Benjamin Rølvåg
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herredouble,Andreas Nordhøy,Sigve Hallager,Odd Helge Gåsbakk,Roar Natvig,"21/9,21/11",Andreas Nordhøy,Sigve Hallager
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herredouble,Odd Helge Gåsbakk,Roar Natvig,Ole Petter Øren,Lars Petter Danielsen,"14/21,21/11,21/7",Odd Helge Gåsbakk,Roar Natvig
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herredouble,Andreas Nordhøy,Sigve Hallager,Ole Petter Øren,Lars Petter Danielsen,"21/10,21/11",Andreas Nordhøy,Sigve Hallager
2022/2023,Gullvikmoen Kretsmesterskap Midtnorsk Nord / Gullvikmoen Open,14.01.2023,SEN A,Herredouble,Henrik Buvik,Benjamin Rølvåg,Trond Mære,Rolf Ove Karlsen,"21/13,21/13",Henrik Buvik,Benjamin Rølvåg
