Season,Tournament Name,Date,Tournament Class,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,William R. Barø,,Iver Johannes Hovdal,"21/7,21/4",William R. Barø,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Asgeir Våbenø Berg,,BALDER STØLEN,"21/3,21/6",Asgeir Våbenø Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Asgeir Våbenø Berg,,Iver Johannes Hovdal,"21/5,21/0",Asgeir Våbenø Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,William R. Barø,,BALDER STØLEN,"21/7,21/5",William R. Barø,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Asgeir Våbenø Berg,,William R. Barø,"21/15,21/17",Asgeir Våbenø Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Iver Johannes Hovdal,,BALDER STØLEN,"22/20,23/21",Iver Johannes Hovdal,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,William R. Barø,,Iver Johannes Hovdal,"21/7,21/4",William R. Barø,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Asgeir Våbenø Berg,,BALDER STØLEN,"21/3,21/6",Asgeir Våbenø Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Asgeir Våbenø Berg,,Iver Johannes Hovdal,"21/5,21/0",Asgeir Våbenø Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,William R. Barø,,BALDER STØLEN,"21/7,21/5",William R. Barø,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Asgeir Våbenø Berg,,William R. Barø,"21/15,21/17",Asgeir Våbenø Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Iver Johannes Hovdal,,BALDER STØLEN,"22/20,23/21",Iver Johannes Hovdal,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Shuwen Yang,,Uma Angelica Nilsen,"21/15,21/11",Shuwen Yang,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Shuwen Yang,,Maja Fossbakken Knutseth,"21/5,21/5",Shuwen Yang,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Uma Angelica Nilsen,,Maja Fossbakken Knutseth,"21/10,21/6",Uma Angelica Nilsen,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Eva Katrine Halstensen,,Kristine Legran,"21/17,21/15",Eva Katrine Halstensen,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Emilie Romundstad Nyborg,,Kristine Legran,"21/17,21/11",Emilie Romundstad Nyborg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Eva Katrine Halstensen,,Emilie Romundstad Nyborg,"21/16,21/18",Eva Katrine Halstensen,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,William R. Barø,,Iver Johannes Hovdal,"21/7,21/4",William R. Barø,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Asgeir Våbenø Berg,,BALDER STØLEN,"21/3,21/6",Asgeir Våbenø Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Asgeir Våbenø Berg,,Iver Johannes Hovdal,"21/5,21/0",Asgeir Våbenø Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,William R. Barø,,BALDER STØLEN,"21/7,21/5",William R. Barø,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Asgeir Våbenø Berg,,William R. Barø,"21/15,21/17",Asgeir Våbenø Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Iver Johannes Hovdal,,BALDER STØLEN,"22/20,23/21",Iver Johannes Hovdal,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,William R. Barø,,Iver Johannes Hovdal,"21/7,21/4",William R. Barø,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Asgeir Våbenø Berg,,BALDER STØLEN,"21/3,21/6",Asgeir Våbenø Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Asgeir Våbenø Berg,,Iver Johannes Hovdal,"21/5,21/0",Asgeir Våbenø Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,William R. Barø,,BALDER STØLEN,"21/7,21/5",William R. Barø,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Asgeir Våbenø Berg,,William R. Barø,"21/15,21/17",Asgeir Våbenø Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Iver Johannes Hovdal,,BALDER STØLEN,"22/20,23/21",Iver Johannes Hovdal,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Shuwen Yang,,Uma Angelica Nilsen,"21/15,21/11",Shuwen Yang,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Shuwen Yang,,Maja Fossbakken Knutseth,"21/5,21/5",Shuwen Yang,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Uma Angelica Nilsen,,Maja Fossbakken Knutseth,"21/10,21/6",Uma Angelica Nilsen,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Eva Katrine Halstensen,,Kristine Legran,"21/17,21/15",Eva Katrine Halstensen,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Emilie Romundstad Nyborg,,Kristine Legran,"21/17,21/11",Emilie Romundstad Nyborg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U9 A,,Eva Katrine Halstensen,,Emilie Romundstad Nyborg,"21/16,21/18",Eva Katrine Halstensen,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Jon Sigurd Berg,,Simen Legran,"21/6,21/9",Jon Sigurd Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Nicklas Kvello-Aune,,Junpeng Zhang,"25/23,21/10",Nicklas Kvello-Aune,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Junpeng Zhang,,iver,"22/20,18/21,21/15",Junpeng Zhang,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Nicklas Kvello-Aune,,Simen Legran,"21/12,21/9",Nicklas Kvello-Aune,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Jon Sigurd Berg,,iver,"18/21,21/11,21/19",Jon Sigurd Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Junpeng Zhang,,Simen Legran,"21/18,21/9",Junpeng Zhang,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Nicklas Kvello-Aune,,iver,"21/13,21/8",Nicklas Kvello-Aune,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Jon Sigurd Berg,,Junpeng Zhang,"21/12,21/17",Jon Sigurd Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,iver,,Simen Legran,"21/7,21/11",iver,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Nicklas Kvello-Aune,,Jon Sigurd Berg,"21/18,20/22,21/17",Nicklas Kvello-Aune,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Jon Sigurd Berg,,Simen Legran,"21/6,21/9",Jon Sigurd Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Nicklas Kvello-Aune,,Junpeng Zhang,"25/23,21/10",Nicklas Kvello-Aune,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Junpeng Zhang,,iver,"22/20,18/21,21/15",Junpeng Zhang,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Nicklas Kvello-Aune,,Simen Legran,"21/12,21/9",Nicklas Kvello-Aune,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Jon Sigurd Berg,,iver,"18/21,21/11,21/19",Jon Sigurd Berg,
2016/2017,Klæbu Smash Cup 2017,04.02.2017,U11 B,,Junpeng Zhang,,Simen Legran,"21/18,21/9",Junpeng Zhang,
