Season,Tournament Name,Date,Tournament Class,Match,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Albert Aasheim-Engen,,Halvor Floden,"21/14,21/16",Albert Aasheim-Engen,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Philip Allport Fossum,,Tristan Thøgersen,"21/8,21/15",Philip Allport Fossum,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Mikkel Grevsnes,,Daniel Fægri,"21/7,21/14",Mikkel Grevsnes,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Luan Damaske,,Andreas Hellemo Ruud,"21/16,22/20",Luan Damaske,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Philip Allport Fossum,,Daniel Fægri,"21/13,21/9",Philip Allport Fossum,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Luan Damaske,,Fredrik Hellemo Ruud,"21/17,21/19",Luan Damaske,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Philip Allport Fossum,,Mikkel Grevsnes,"21/17,21/6",Philip Allport Fossum,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Daniel Fægri,,Luan Damaske,"21/10,21/11",Daniel Fægri,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Tristan Thøgersen,,Lukas Sandboe,"21/17,24/22",Tristan Thøgersen,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Fredrik Hellemo Ruud,,Halvor Floden,"21/9,21/13",Fredrik Hellemo Ruud,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Philip Allport Fossum,,Emil Greaker Wiik,"21/6,21/8",Philip Allport Fossum,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Tristan Thøgersen,,Fredrik Hellemo Ruud,"21/13,21/12",Tristan Thøgersen,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Daniel Fægri,,Lukas Sandboe,"21/17,21/6",Daniel Fægri,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Mikkel Grevsnes,,Albert Aasheim-Engen,"21/5,21/6",Mikkel Grevsnes,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Herresingle,,Luan Damaske,,Halvor Floden,"21/9,21/14",Luan Damaske,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Damesingle,,Mina Korssund,,Amalie Theil,"21/13,21/9",Mina Korssund,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Damesingle,,Linnea Cecilie Sørlie,,Jean Paris Leyser-Henriksen,"21/6,21/12",Linnea Cecilie Sørlie,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Damesingle,,Rebecca Haukebøe,,Cinta Lovise Leyser-Henriksen,"22/20,21/19",Rebecca Haukebøe,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Damesingle,,Tilda Sevland Øfsdahl,,Mina Korssund,"21/9,22/20",Tilda Sevland Øfsdahl,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Damesingle,,Emilie Haukebøe,,Linnea Cecilie Sørlie,"21/14,21/19",Emilie Haukebøe,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Damesingle,,Amalie Theil,,Vilma Aasheim-Engen,"21/16,21/10",Amalie Theil,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Damesingle,,Mina Korssund,,Emilie Haukebøe,"21/15,24/22",Mina Korssund,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Damesingle,,Tilda Sevland Øfsdahl,,Amalie Theil,"23/21,21/19",Tilda Sevland Øfsdahl,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Damesingle,,Linnea Cecilie Sørlie,,Cinta Lovise Leyser-Henriksen,"21/7,21/4",Linnea Cecilie Sørlie,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Damesingle,,Vilma Aasheim-Engen,,Jean Paris Leyser-Henriksen,"25/23,21/8",Vilma Aasheim-Engen,
2015/2016,Frogner Frognerkyllingen/Frognerbroileren,30.04.2016,U11 B,Damesingle,,Emilie Haukebøe,,Vilma Aasheim-Engen,"21/5,21/10",Emilie Haukebøe,
