Season,Tournament Name,Date,Tournament Class,Match,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Carl Christian Møller Jacobsen,,Pelle Cornelius Nordeide,"21/9,21/8",Carl Christian Møller Jacobsen,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Trond Atle Syvertsen,,Noah Andersen,"21/6,28/26",Trond Atle Syvertsen,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Carlo Alonzo Agustin,,Carl Christian Møller Jacobsen,"21/19,16/21,21/12",Carlo Alonzo Agustin,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Shubham,,Carl Christian Møller Jacobsen,"21/15,21/7",Shubham,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Shubham,,Carlo Alonzo Agustin,"21/15,21/6",Shubham,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Pelle Cornelius Nordeide,,Noah Andersen,"21/12,21/18",Pelle Cornelius Nordeide,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Carl Christian Møller Jacobsen,,Trond Atle Syvertsen,"21/4,21/12",Carl Christian Møller Jacobsen,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Trond Atle Syvertsen,,Pelle Cornelius Nordeide,"21/10,11/21,21/17",Trond Atle Syvertsen,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Carl Christian Møller Jacobsen,,Noah Andersen,"21/7,21/5",Carl Christian Møller Jacobsen,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Carlo Alonzo Agustin,,Johannes Orri Olafsson,"21/16,21/17",Carlo Alonzo Agustin,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Carlo Alonzo Agustin,,Henrik Frende Lavik-Haug,"21/16,21/19",Carlo Alonzo Agustin,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Johannes Orri Olafsson,,Rishi Arvind Phatak,"21/16,21/17",Johannes Orri Olafsson,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Johannes Orri Olafsson,,Henrik Frende Lavik-Haug,"21/12,21/18",Johannes Orri Olafsson,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Carlo Alonzo Agustin,,Rishi Arvind Phatak,"21/14,21/12",Carlo Alonzo Agustin,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Christer Andersen,,Martin Grøtterød,"21/17,21/16",Christer Andersen,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Shubham,,Martin Grøtterød,"21/11,21/8",Shubham,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herresingle,,Shubham,,Christer Andersen,"21/9,21/14",Shubham,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herredouble,Carlo Alonzo Agustin,Christer Andersen,Martin Grøtterød,Pelle Cornelius Nordeide,"21/11,21/17",Carlo Alonzo Agustin,Christer Andersen
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herredouble,Edvard Rosenberg,Thea Johansen,Marius Sørby,Johannes Orri Olafsson,"21/14,21/18",Edvard Rosenberg,Thea Johansen
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herredouble,Edvard Rosenberg,Thea Johansen,Martin Grøtterød,Pelle Cornelius Nordeide,"23/21,21/17",Edvard Rosenberg,Thea Johansen
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herredouble,Carlo Alonzo Agustin,Christer Andersen,Marius Sørby,Johannes Orri Olafsson,"21/12,21/12",Carlo Alonzo Agustin,Christer Andersen
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herredouble,Carlo Alonzo Agustin,Christer Andersen,Edvard Rosenberg,Thea Johansen,"21/17,19/21,21/16",Carlo Alonzo Agustin,Christer Andersen
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN E,Herredouble,Marius Sørby,Johannes Orri Olafsson,Martin Grøtterød,Pelle Cornelius Nordeide,"21/17,21/23,21/17",Marius Sørby,Johannes Orri Olafsson
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN B,Herresingle,,Eirik Sørstrand,,Marius Imset,"21/17,21/13",Eirik Sørstrand,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN B,Herresingle,,Marius Imset,,Jarle Grefslie,"21/15,21/18",Marius Imset,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN B,Herresingle,,Eirik Sørstrand,,Baard Janitz,"21/17,21/11",Eirik Sørstrand,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN B,Herresingle,,Baard Janitz,,Bengt Pedersen,"21/15,21/8",Baard Janitz,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN B,Herresingle,,Jarle Grefslie,,Bengt Pedersen,"21/18,21/9",Jarle Grefslie,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN B,Herresingle,,Jarle Grefslie,,Baard Janitz,"21/17,21/7",Jarle Grefslie,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN B,Herresingle,,Marius Imset,,Fredrik Fjell,"21/12,21/16",Marius Imset,
2022/2023,Slagen Slagenspretten 2023,03.06.2023,SEN B,Herresingle,,Eirik Sørstrand,,Fredrik Fjell,"21/14,21/17",Eirik Sørstrand,
