Plass.,Spiller-Id,Navn,Klasse,Poeng
1,102635,"Marie Christensen, Frogner",E,1221
2,105826,"Aimee Hong, Haugerud",E,1190
3,102422,"Solvår S Flåten Jørgensen, Moss",E,831
4,102275,"Natalie Kristensen, Moss",E,726
5,105408,"Julie Marie Andersen Abusdal, Kristiansand",E,698
6,104270,"Sofia Louis Macsali, Bergen",E,619
7,104509,"Vera Botcharova Ellingsen, Bergen",E,557
8,107130,"Marie  Mørk, Kristiansand",E,520
9,102274,"Thea Johansen, Nøtterøy",A,460
10,104338,"Emilia Petersen Norberg, Sandefjord",A,430
11,107206,"Katja Botcharova Ellingsen, Bergen",A,364
12,102463,"Vilde Espeseth, Kristiansand",A,343
13,100862,"Anne Klyve, Asker",A,338
14,105206,"Ingvild Håland, NTNUI",A,305
15,100003,"Helene Abusdal, Kristiansand",A,275
16,108760,"Karianne Zhang, Haugerud",A,272
17,101065,"Marie Wåland, Kristiansand",A,268
18,101262,"Hege Leirud, Frogner",A,258
19,100681,"Jeanette Svendsen, Vestre Aker",A,252
19,113193,"Maaike Weerdesteyn, Vestre Aker",A,252
21,104421,"Malin Andersson, Haugerud",A,240
22,102533,"Elisa Wiborg, Haugerud",A,219
23,106696,"Ane Hofstad Lycke, NTNUI",A,191
24,102732,"Iris Hagen, Stavanger",A,178
25,104278,"Live Hov Grønbech, Frogner",A,176
26,108761,"Victoria Zhang, Haugerud",A,174
27,103102,"Emilie Sotnes Hamang, Frogner",A,171
27,106221,"Marte Stokkaune, Rissa",A,171
29,103494,"Rikke Østhassel, Kristiansand",A,155
29,109594,"Nikol Hermansen, Bergen",A,155
31,101285,"Randi Selle, Stavanger",A,154
32,104436,"Emma Søvik, NTNUI",A,150
33,111955,"Kristine Bayona Dela Cruz, OSI",B,149
34,109049,"Linnea Holmedal, Askøy",B,143
34,100643,"Bente Sotnes, Bærum",B,143
36,108394,"Alda Karen Jònsdòttir, Sandefjord",B,142
36,100717,"Berit Thyness, Haugerud",B,142
38,105103,"Mette Skjævesland Pedersen, Bergen",B,139
39,100113,"Gunn Fiskergaard, Ålesund",B,138
40,110178,"Anne Lie Foldnes, Sotra",B,132
40,107909,"Elise  Holmedal, Askøy",B,132
42,110260,"Divya Tehlan, Bergen",B,128
43,107127,"Delia Murtazalieva, Haugerud",B,127
44,107205,"Julie Langeland Risa, Sotra",B,125
45,107735,"Nora  Omdal, Kristiansand",B,117
46,107054,"Julie Grande Ødegårdstuen, Moss",B,115
47,100830,"Charlotte Aase, Bærum",B,113
48,104936,"Silje V. Kruksve Aasland, Rissa",B,111
49,102928,"Marlene Wåland, Kristiansand",B,109
50,112454,"Dianne Christine Geronimo, Trondheim",B,105
50,103445,"Lovise Krogsæter, Karmøy",B,105
52,103145,"Emma Wåland, Kristiansand",B,103
53,100437,"Inger Margrethe Midtlid, Ålesund",B,102
54,105219,"Mei Yang, Vestre Aker",B,100
55,106834,"Akija Anton Reginold, Bergen",B,99
56,109857,"Vilma Aasheim-Engen, Frogner",B,98
57,100628,"Sissel W. Schmidt, Ålesund",B,97
58,107885,"Eva Forsaa Åbotsvik, Tromsø",B,96
58,111008,"Nila Lorvik, Herøy",B,96
58,109058,"Ronja Hartmann, Norborg",B,96
61,104857,"Lisa Olsen Berg, Frogner",B,93
61,109878,"Sofie Jin Reistadbakk, Haugerud",B,93
63,107116,"Linn Hepsøe, Tromsø",B,92
63,103574,"Kristin Thømt, Askim",B,92
65,103446,"Ingeborg Krogsæter, Karmøy",B,89
66,105315,"Trine Sperre, Ålesund",B,84
66,105946,"Mariann Andreassen, Askøy",B,84
68,100899,"Randi Ulla Nogva, Norborg",B,82
69,109545,"Nicoline Wærsten, Kristiansand",B,80
70,106632,"Elise Lærkerød Jelsness, Bygdø",B,79
71,108671,"Marlen Nygård, Asker",B,78
71,107134,"June  Bøhn, Kristiansand",B,78
73,106220,"Camilla Stokkaune, NTNUI",B,77
74,112811,"Hege Grønning, Rissa",B,75
74,107946,"Yngvild  Buraas, NTNUI",B,75
74,101087,"Gitte Gandborg, Frogner",B,75
77,104490,"Dina Høl Bugge, Bergen",B,74
77,104091,"Anne-Margrethe Ulla Staurset, Norborg",B,74
79,115099,"Jeramae Larios Padron, OSI",B,72
79,103291,"Emilie Faarup Storvik, NTNUI",B,72
79,111470,"Cecilie Welle Bay , Ålesund",B,72
82,105436,"Moana Vadseth Furholm, Ålesund",B,70
82,113442,"Kamonthip Charoenphanit, OSI",B,70
84,113435,"Dowon Kwak, OSI",B,68
85,108350,"Linnea Cecilie Sørlie, Frogner",B,67
86,108076,"Sara Buvik, Gullvikmoen",B,64
86,103012,"Anne Berit Bergsmo, Verdal",B,64
86,102468,"Marthe Skaug, Frogner",B,64
86,108927,"Celina Nha-Mi-Thanh, OSI",B,64
86,109371,"Norun R. Fosså, Imås IL",B,64
91,109706,"Arathija Anton Reginold, Bergen",B,63
91,100193,"Monica Halvorsen, Frogner",B,63
93,100550,"Minh Nhu Thai, OSI",B,62
94,105606,"Ingrid Gåsbakk, Kristiansand",B,61
95,107154,"Elisabeth Parnemann Sirevåg, Sandefjord",B,59
95,112605,"Elisabeth Hjellegjerde Skog, Sykkylven",B,59
97,112117,"Elisabeth Roos, Vestre Aker",B,58
98,106482,"Jenny Rajkumar, Frogner",B,56
98,112862,"Marthe Almaas, Hammerfest",B,56
100,105188,"Tyra Friisenfeldt, Sola",B,54
101,114515,"Kari Helland Berntsen, Bærum",B,52
102,107917,"Line Klæbo, BSI",B,51
102,105886,"Stine Skjævesland Pedersen, Kristiansand",B,51
102,101896,"Hildegunn Måøy, Kolvereid",B,51
102,107513,"Kristine  Grande Ødegårdstuen, Moss",B,51
106,109705,"Akarija Anton Reginold, Bergen",B,50
106,109789,"Trishna Shyam Chand, Trondheim",B,50
106,109695,"Emilie Lie Cook, Haugerud",B,50
106,111503,"Laura Zeying Du, Asker",B,50
110,101948,"Helene Håkonsen Søgaard, Asker",C,48
111,110297,"Shuwen Yang, Trondheim",C,47
112,113945,"Annika Liungman, Trondheim",C,46
112,104998,"Ingrid Stene Olsen, Norborg",C,46
114,109212,"Heidi Hartmann, Norborg",C,44
114,109420,"Trine Søraas Johannessen, Rissa",C,44
114,100921,"Synnøve Furholm, Ålesund",C,44
117,108582,"Tuva Vinnes Bråten, Askøy",C,43
117,109421,"Astrid Lovise Pallesen , Stavanger",C,43
117,104546,"Henny Lyfjell, Frogner",C,43
117,102606,"Helle Sofie Sagøy, Kristiansand",C,43
121,112405,"Ellen Berg Groos, Grimstad",C,41
122,110882,"Yanhong Peng, Bærum",C,40
122,109064,"Frida Bjørvik Løvheim, Sandefjord",C,40
