Season,Tournament Name,Date,Tournament Class,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Julia Pedersen,,Nancy Hang,"21/12,21/11",Julia Pedersen,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Marta Wilskow,,Sally Naomi Jabang,"21/3,21/6",Marta Wilskow,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Marta Wilskow,,Nancy Hang,"21/18,21/14",Marta Wilskow,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Mina Korssund,,Julia Pedersen,"21/18,21/13",Mina Korssund,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Mina Korssund,,Nancy Hang,"21/5,21/6",Mina Korssund,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Julia Pedersen,,Sally Naomi Jabang,"21/8,21/4",Julia Pedersen,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Nancy Hang,,Sally Naomi Jabang,"21/8,21/4",Nancy Hang,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Mina Korssund,,Marta Wilskow,"21/16,21/15",Mina Korssund,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Julia Pedersen,,Marta Wilskow,"21/15,21/17",Julia Pedersen,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Mina Korssund,,Sally Naomi Jabang,"21/7,21/5",Mina Korssund,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Julia Pedersen,,Nancy Hang,"21/12,21/11",Julia Pedersen,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Marta Wilskow,,Sally Naomi Jabang,"21/3,21/6",Marta Wilskow,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Marta Wilskow,,Nancy Hang,"21/18,21/14",Marta Wilskow,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Mina Korssund,,Julia Pedersen,"21/18,21/13",Mina Korssund,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Mina Korssund,,Nancy Hang,"21/5,21/6",Mina Korssund,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Julia Pedersen,,Sally Naomi Jabang,"21/8,21/4",Julia Pedersen,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Nancy Hang,,Sally Naomi Jabang,"21/8,21/4",Nancy Hang,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Mina Korssund,,Marta Wilskow,"21/16,21/15",Mina Korssund,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Julia Pedersen,,Marta Wilskow,"21/15,21/17",Julia Pedersen,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Mina Korssund,,Sally Naomi Jabang,"21/7,21/5",Mina Korssund,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Julia Pedersen,,Nancy Hang,"21/12,21/11",Julia Pedersen,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Marta Wilskow,,Sally Naomi Jabang,"21/3,21/6",Marta Wilskow,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Marta Wilskow,,Nancy Hang,"21/18,21/14",Marta Wilskow,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Mina Korssund,,Julia Pedersen,"21/18,21/13",Mina Korssund,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Mina Korssund,,Nancy Hang,"21/5,21/6",Mina Korssund,
2016/2017,Moss DNB MosseTreffen 2016,08.10.2016,U11 B,,Julia Pedersen,,Sally Naomi Jabang,"21/8,21/4",Julia Pedersen,
